Record ID,First Name,Last Name,Email,Phone Number,Contact owner,Last Activity Date,Lead Status,Marketing contact status,Create Date,Mobile Phone Number
1.77832E+11,Kurry up Rennequin,#SCRPD-NADIA,kurryuprennequin@hfs-gmaps.com, +33 1 85 09 60 50,Aymane Benani,06/02/2025 11:08,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,The Chick House,#SCRPD-NADIA,thechickhouse@hfs-gmaps.com, +33 1 44 18 04 91,Aymane Benani,06/02/2025 11:15,,Non-marketing contact,30/01/2025 09:36,
1.77491E+11,Dar VM  Brunch  Restaurant Marocain Beldi,#SCRPD-NADIA,vmcafe7506@gmail.com, +33 6 21 51 35 73,Aymane Benani,06/02/2025 10:53,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,Beykoz,#SCRPD-NADIA,beykoz@hfs-gmaps.com, +33 1 44 70 92 40,Aymane Benani,06/02/2025 10:50,,Non-marketing contact,30/01/2025 09:36,
1.77857E+11,GANGS,#SCRPD-NADIA,gangs@hfs-gmaps.com, +33 6 44 22 39 34,Aymane Benani,06/02/2025 10:46,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,The Flow Soul Food,#SCRPD-NADIA,theflowsoulfood@hfs-gmaps.com, +33 1 85 09 43 43,Aymane Benani,06/02/2025 10:45,,Non-marketing contact,30/01/2025 09:36,
1.77857E+11,EAT WITH JOY,#SCRPD-NADIA,eatwithjoy@hfs-gmaps.com, +33 9 82 62 86 06,Aymane Benani,06/02/2025 10:41,,Non-marketing contact,30/01/2025 09:36,
1.77824E+11,Restaurant Kebab ayasofya,#SCRPD-NADIA,restaurantkebabayasofya@hfs-gmaps.com, +33 1 43 42 43 45,Aymane Benani,06/02/2025 10:37,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Sugar Hot,#SCRPD-NADIA,sugarhot@hfs-gmaps.com, +33 1 42 05 35 35,Aymane Benani,06/02/2025 12:16,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,NEFIS,#SCRPD-NADIA,nefis@hfs-gmaps.com, +33 1 71 20 35 86,Aymane Benani,05/02/2025 16:12,,Non-marketing contact,30/01/2025 09:36,
1.77824E+11,CARAVANA Paris Bastille,#SCRPD-NADIA,caravanaparisbastille@hfs-gmaps.com, +33 1 71 97 91 43,Aymane Benani,05/02/2025 16:16,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Le Pavillon Paris,#SCRPD-NADIA,lepavillonparis@hfs-gmaps.com, +33 1 77 10 57 74,Aymane Benani,06/02/2025 11:36,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,Piatto,#SCRPD-NADIA,piatto@hfs-gmaps.com, +33 1 70 69 24 30,Aymane Benani,05/02/2025 16:21,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Cali Mia,#SCRPD-NADIA,calimia@hfs-gmaps.com, +33 1 40 36 63 60,Aymane Benani,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,OKyoto,#SCRPD-NADIA,okyoto@hfs-gmaps.com, +33 1 72 60 08 47,Aymane Benani,05/02/2025 16:23,,Non-marketing contact,30/01/2025 09:36,
2.7049E+11,CRISPY SOUL Paris 9,#SCRPD-NADIA,crispysoulparis9@hfs-gmaps.com, +33 1 84 60 50 90,Aymane Benani,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Les 1001 Nuits restaurant,#SCRPD-NADIA,les1001nuitsrestaurant@hfs-gmaps.com, +33 1 44 24 22 98,Aymane Benani,07/02/2025 16:10,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Good Chicken,#SCRPD-NADIA,goodchicken@hfs-gmaps.com, +33 1 42 29 45 17,Aymane Benani,05/02/2025 11:16,,Non-marketing contact,30/01/2025 09:36,
1.77861E+11,Restaurant Le palais de shah jahan Depuis 1987,#SCRPD-NADIA,restaurantlepalaisdeshahjahandepuis1987@hfs-gmaps.com, +33 1 45 78 21 07,Aymane Benani,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,AMIS BURGER HOUSE PARIS 20,#SCRPD-NADIA,amisburgerhouseparis20@hfs-gmaps.com, +33 1 82 10 01 43,Aymane Benani,05/02/2025 16:27,,Non-marketing contact,30/01/2025 09:36,
1.77826E+11,Bey Steakhouse,#SCRPD-NADIA,beysteakhouse@hfs-gmaps.com, +33 1 46 22 16 84,Aymane Benani,30/01/2025 12:41,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Pizza Grill Istanbul,#SCRPD-NADIA,pizzagrillistanbul@hfs-gmaps.com, +33 1 42 63 18 56,Aymane Benani,07/02/2025 12:11,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Le Riad,#SCRPD-NADIA,restaurantleriad@hotmail.fr, +33 1 43 80 53 63,Aymane Benani,05/02/2025 16:31,,Non-marketing contact,30/01/2025 09:36,
1.77837E+11,Chamas Tacos Paris 19,#SCRPD-NADIA,chamastacosparis19@hfs-gmaps.com, +33 9 73 89 01 86,Aymane Benani,26/02/2025 11:09,,Non-marketing contact,30/01/2025 09:36,
1.77834E+11,Al Boustan  Traiteur libanais,#SCRPD-NADIA,alboustantraiteurlibanais@hfs-gmaps.com, +33 1 40 41 02 40,Aymane Benani,06/02/2025 11:41,,Non-marketing contact,30/01/2025 09:36,
1.77489E+11,La Table Marocaine du XV,#SCRPD-NADIA,asma.arsalane@gmail.com, +33 1 40 24 62 07,Aymane Benani,06/02/2025 15:51,,Non-marketing contact,30/01/2025 09:36,330662863101
1.77867E+11,New Sanna,#SCRPD-NADIA,newsanna@hfs-gmaps.com, +33 1 46 22 28 72,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,Le 94,#SCRPD-NADIA,le94@hfs-gmaps.com, +33 9 81 89 78 83,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,Djaam,#SCRPD-NADIA,djaam@hfs-gmaps.com, +33 1 88 48 24 92,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Euro Fried Chicken depuis 2000,#SCRPD-NADIA,eurofriedchickendepuis2000@hfs-gmaps.com, +33 1 42 78 84 10,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,HBA Dlices dorient,#SCRPD-NADIA,hbadlicesdorient@hfs-gmaps.com, +33 1 48 07 21 07,,,,Non-marketing contact,30/01/2025 09:36,
1.77856E+11,Restaurant La Goulette,#SCRPD-NADIA,restaurantlagoulette@hfs-gmaps.com, +33 1 77 32 21 56,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,Les Dlices Du Kashmir,#SCRPD-NADIA,lesdlicesdukashmir@hfs-gmaps.com, +33 1 40 47 06 72,,,,Non-marketing contact,30/01/2025 09:36,
1.77826E+11,31 STREET 75017,#SCRPD-NADIA,31street75017@hfs-gmaps.com, +33 1 56 92 16 99,,,,Non-marketing contact,30/01/2025 09:36,
1.77791E+11,La Gazelle,#SCRPD-NADIA,lagazelle@hfs-gmaps.com, +33 1 42 52 54 54,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,La Voie Lacte Restaurant,#SCRPD-NADIA,lavoielacterestaurant@hfs-gmaps.com, +33 1 46 34 02 35,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,La Source,#SCRPD-NADIA,lasource@hfs-gmaps.com, +33 9 84 08 16 19,,,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,CHICKENS KING PARIS 20EME Pte de Montreuil,#SCRPD-NADIA,chickenskingparis20emeptedemontreuil@hfs-gmaps.com, +33 9 84 01 47 88,,,,Non-marketing contact,30/01/2025 09:36,
1.77861E+11,Nazar kebab,#SCRPD-NADIA,nazarkebab@hfs-gmaps.com, +33 1 43 55 95 60,,,,Non-marketing contact,30/01/2025 09:36,
1.77861E+11,restaurant O32,#SCRPD-NADIA,restauranto32@hfs-gmaps.com, +33 1 88 48 48 59,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,TajMahalParis CentreHalalTourEiffel,#SCRPD-NADIA,tajmahalpariscentrehalaltoureiffel@hfs-gmaps.com, +33 1 47 27 23 37,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,Naanwich Riquet,#SCRPD-NADIA,naanwichriquet@hfs-gmaps.com, +33 1 44 53 91 70,,,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,z,#SCRPD-NADIA,z@hfs-gmaps.com, +33 1 42 85 18 76,,,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,Nach Paris 17,#SCRPD-NADIA,nachparis17@hfs-gmaps.com, +33 1 89 32 34 56,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,Toto Sushi,#SCRPD-NADIA,totosushi@hfs-gmaps.com, +33 1 43 46 97 19,,,,Non-marketing contact,30/01/2025 09:36,
1.77856E+11,Restaurant  Saray  Istanbul,#SCRPD-NADIA,restaurantsarayistanbul@hfs-gmaps.com, +33 1 40 36 61 51,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,OTacos,#SCRPD-NADIA,otacos@hfs-gmaps.com, +33 1 46 36 11 34,,,,Non-marketing contact,30/01/2025 09:36,
1.77811E+11,Chicken Street Paris 19 Naan  Fried Chicken,#SCRPD-NADIA,chickenstreetparis19naanfriedchicken@hfs-gmaps.com, +33 1 73 77 27 34,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Yums Paris  Restaurant,#SCRPD-NADIA,yumsparisrestaurant@hfs-gmaps.com, +33 1 71 32 86 22,,,,Non-marketing contact,30/01/2025 09:36,
1.77489E+11,Twilsons  Paris Les Halles,#SCRPD-NADIA,twilsonsparisleshalles@hfs-gmaps.com, +33 1 88 61 89 69,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Nach Paris 19,#SCRPD-NADIA,nachparis19@hfs-gmaps.com, +33 1 74 64 29 56,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Restaurant La Paix,#SCRPD-NADIA,restaurantlapaix@hfs-gmaps.com, +33 1 40 47 54 67,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,India Gate,#SCRPD-NADIA,indiagate@hfs-gmaps.com, +33 1 43 31 59 18,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,Sweeteas,#SCRPD-NADIA,sweeteas@hfs-gmaps.com, +33 1 44 24 81 03,,,,Non-marketing contact,30/01/2025 09:36,
1.77837E+11,Les Grands Enfants,#SCRPD-NADIA,lesgrandsenfants@hfs-gmaps.com, +33 1 43 43 24 61,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,Restaurant iranien TORANJ,#SCRPD-NADIA,restaurantiranientoranj@hfs-gmaps.com, +33 9 86 43 53 99,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,OTacos  Paris Porte de Vincennes,#SCRPD-NADIA,otacosparisportedevincennes@hfs-gmaps.com, +33 1 40 02 09 13,,,,Non-marketing contact,30/01/2025 09:36,
1.77791E+11,Nach Paris 10,#SCRPD-NADIA,nachparis10@hfs-gmaps.com, +33 1 47 70 64 29,,,,Non-marketing contact,30/01/2025 09:36,
1.77491E+11,Street Point  Porte dOrleans,#SCRPD-NADIA,streetpointportedorleans@hfs-gmaps.com, +33 1 89 32 16 20,,,,Non-marketing contact,30/01/2025 09:36,
1.77834E+11,La Couronne,#SCRPD-NADIA,lacouronne@hfs-gmaps.com, +33 1 71 24 76 99,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,Les Dunes,#SCRPD-NADIA,lesdunes@hfs-gmaps.com, +33 1 43 14 02 04,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,MOONASIA,#SCRPD-NADIA,moonasia@hfs-gmaps.com, +33 9 50 64 79 07,,,,Non-marketing contact,30/01/2025 09:36,
1.77825E+11,MISTER NAAN,#SCRPD-NADIA,misternaan@hfs-gmaps.com, +33 1 45 30 98 76,,,,Non-marketing contact,30/01/2025 09:36,
1.77825E+11,Koh E Noor Restaurant Indien Paris 19,#SCRPD-NADIA,kohenoorrestaurantindienparis19@hfs-gmaps.com, +33 1 42 00 75 81,,,,Non-marketing contact,30/01/2025 09:36,
1.77491E+11,Chteau Kefraya  Restaurant Libanais,#SCRPD-NADIA,chteaukefrayarestaurantlibanais@hfs-gmaps.com, +33 1 43 35 04 04,,,,Non-marketing contact,30/01/2025 09:36,
1.77833E+11,New Balal,#SCRPD-NADIA,newbalal@hfs-gmaps.com, +33 1 42 46 53 67,,,,Non-marketing contact,30/01/2025 09:36,
1.77828E+11,Hestia Restaurant,#SCRPD-NADIA,hestiarestaurant@hfs-gmaps.com, +33 1 84 74 95 20,,,,Non-marketing contact,30/01/2025 09:36,
1.77856E+11,Pitaya Tha Street Food,#SCRPD-NADIA,pitayathastreetfood@hfs-gmaps.com, +33 9 82 53 53 94,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Kang Du,#SCRPD-NADIA,kangdu@hfs-gmaps.com, +33 1 47 07 34 89,,,,Non-marketing contact,30/01/2025 09:36,
1.77857E+11,Cookn Saj,#SCRPD-NADIA,cooknsaj@hfs-gmaps.com, +33 1 45 49 01 56,To Re-Assign,31/01/2025 11:59,,Non-marketing contact,30/01/2025 09:36,
1.77826E+11,DAWAAT  Restaurant Indien Paris 10,#SCRPD-NADIA,dawaatrestaurantindienparis10@hfs-gmaps.com, +33 9 87 15 97 11,,,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,LHomme Bleu,#SCRPD-NADIA,lhommebleu@hfs-gmaps.com, +33 1 48 07 05 63,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,STREET BANGKOK  Alsia,#SCRPD-NADIA,streetbangkokalsia@hfs-gmaps.com, +33 1 56 08 26 95,,,,Non-marketing contact,30/01/2025 09:36,
1.77857E+11,Kpital,#SCRPD-NADIA,kpital@hfs-gmaps.com, +33 1 43 66 89 95,,,,Non-marketing contact,30/01/2025 09:36,
1.77834E+11,Del Totorino la pizza au feu de bois,#SCRPD-NADIA,deltotorinolapizzaaufeudebois@hfs-gmaps.com, +33 1 43 79 37 12,,,,Non-marketing contact,30/01/2025 09:36,
1.77824E+11,Le 178  Chez Ben Attia,#SCRPD-NADIA,le178chezbenattia@hfs-gmaps.com, +33 1 40 25 08 27,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,LOS POLLOS Original,#SCRPD-NADIA,lospollosoriginal@hfs-gmaps.com, +33 1 44 85 95 82,,,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Big Chef,#SCRPD-NADIA,bigchef@hfs-gmaps.com, +33 1 43 38 66 82,,,,Non-marketing contact,30/01/2025 09:36,
1.77491E+11,LKS Kebab Paris 13,#SCRPD-NADIA,lkskebabparis13@hfs-gmaps.com, +33 1 42 28 38 17,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,Kosmik corner,#SCRPD-NADIA,kosmikcorner@hfs-gmaps.com, +33 1 43 55 53 86,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Les Oudayas,#SCRPD-NADIA,lesoudayas@hfs-gmaps.com, +33 1 43 55 58 03,,,,Non-marketing contact,30/01/2025 09:36,
1.77791E+11,Taem,#SCRPD-NADIA,taem@hfs-gmaps.com, +33 1 73 77 38 74,,,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,Naan Stop Charenton,#SCRPD-NADIA,naanstopcharenton@hfs-gmaps.com, +33 1 53 17 61 08,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Paris Sud,#SCRPD-NADIA,parissud@hfs-gmaps.com, +33 1 44 24 91 51,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,French K Paris,#SCRPD-NADIA,frenchkparis@hfs-gmaps.com, +33 9 84 49 91 88,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,Restaurant de lEspoir,#SCRPD-NADIA,restaurantdelespoir@hfs-gmaps.com, +33 9 50 11 64 29,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,DRIMA Burger Paris 17,#SCRPD-NADIA,drimaburgerparis17@hfs-gmaps.com, +33 1 42 26 72 18,,,,Non-marketing contact,30/01/2025 09:36,
1.77834E+11,Restaurant Taj,#SCRPD-NADIA,restauranttaj@hfs-gmaps.com, +33 1 43 55 84 26,,,,Non-marketing contact,30/01/2025 09:36,
1.77825E+11,Restaurant Rayan,#SCRPD-NADIA,restaurantrayan@hfs-gmaps.com, +33 1 43 07 00 92,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Restaurant 786 Barbs,#SCRPD-NADIA,restaurant786barbs@hfs-gmaps.com, +33 6 67 89 23 49,,,,Non-marketing contact,30/01/2025 09:36,
1.77825E+11,The Kitchen ChampsElysees meat and burger viande grillades,#SCRPD-NADIA,thekitchenchampselyseesmeatandburgerviandegrillades@hfs-gmaps.com, +33 6 98 44 34 07,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,ELYSEES ISTANBUL  75008,#SCRPD-NADIA,elyseesistanbul75008@hfs-gmaps.com, +33 9 55 77 21 47,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,Restaurant Ethiopia,#SCRPD-NADIA,restaurantethiopia@hfs-gmaps.com, +33 1 49 29 99 68,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Black  White Burger Chtelet,#SCRPD-NADIA,blackwhiteburgerchtelet@hfs-gmaps.com, +33 1 42 36 90 91,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Au petit Bamako,#SCRPD-NADIA,aupetitbamako@hfs-gmaps.com, +33 9 50 91 39 87,,,,Non-marketing contact,30/01/2025 09:36,
1.77826E+11,La Brigade  Raumur,#SCRPD-NADIA,labrigaderaumur@hfs-gmaps.com, +33 1 42 60 07 68,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Restaurant NUR MALAYSIA Paris HALAL,#SCRPD-NADIA,restaurantnurmalaysiaparishalal@hfs-gmaps.com, +33 9 72 82 76 80,,,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,Les Dlices de la Forge Royale,#SCRPD-NADIA,lesdlicesdelaforgeroyale@hfs-gmaps.com, +33 9 51 59 07 29,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,The Madison Coffee,#SCRPD-NADIA,themadisoncoffee@hfs-gmaps.com, +33 1 43 44 36 80,,,,Non-marketing contact,30/01/2025 09:36,
1.7783E+11,Mexicain Bali,#SCRPD-NADIA,mexicainbali@hfs-gmaps.com, +33 1 89 32 18 23,,,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Le Restaurant Yemeni,#SCRPD-NADIA,lerestaurantyemeni@hfs-gmaps.com, +33 6 68 90 62 89,,,,Non-marketing contact,30/01/2025 09:36,
1.77833E+11,Chicken Street,#SCRPD-NADIA,chickenstreet@hfs-gmaps.com, +33 6 72 90 14 54,,,,Non-marketing contact,30/01/2025 09:36,
1.77826E+11,EdDar Restaurant,#SCRPD-NADIA,eddarrestaurant@hfs-gmaps.com, +33 1 45 31 74 93,,,,Non-marketing contact,30/01/2025 09:36,
1.77824E+11,Le Maladho,#SCRPD-NADIA,lemaladho@hfs-gmaps.com, +33 1 83 64 41 12,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,Le Tas,#SCRPD-NADIA,letas@hfs-gmaps.com, +33 9 52 39 24 00,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Restaurant Le Mondial  Meilleur kebab de Paris,#SCRPD-NADIA,restaurantlemondialmeilleurkebabdeparis@hfs-gmaps.com, +33 1 58 59 13 68,,,,Non-marketing contact,30/01/2025 09:36,
1.77862E+11,Restaurant Al Mina,#SCRPD-NADIA,restaurantalmina@hfs-gmaps.com, +33 1 45 25 36 69,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Asian Touch,#SCRPD-NADIA,asiantouch@hfs-gmaps.com, +33 1 40 35 56 11,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Lina Bonjour,#SCRPD-NADIA,linabonjour@hfs-gmaps.com, +33 1 71 60 90 81,,,,Non-marketing contact,30/01/2025 09:36,
1.77791E+11,Le Butcher,#SCRPD-NADIA,lebutcher@hfs-gmaps.com, +33 1 47 20 28 84,,,,Non-marketing contact,30/01/2025 09:36,
1.77791E+11,Food express,#SCRPD-NADIA,foodexpress@hfs-gmaps.com, +33 1 73 71 39 51,,,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Wings and Chill 11e,#SCRPD-NADIA,wingsandchill11e@hfs-gmaps.com, +33 1 73 70 71 54,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Boogys Paris,#SCRPD-NADIA,boogysparis@hfs-gmaps.com, +33 1 40 25 02 50,,,,Non-marketing contact,30/01/2025 09:36,
1.77861E+11,Le Doli,#SCRPD-NADIA,ledoli@hfs-gmaps.com, +33 1 42 63 14 83,,,,Non-marketing contact,30/01/2025 09:36,
1.77837E+11,Restaurant Zaitoun,#SCRPD-NADIA,restaurantzaitoun@hfs-gmaps.com, +33 9 52 61 42 74,,,,Non-marketing contact,30/01/2025 09:36,
1.77834E+11,LAffam,#SCRPD-NADIA,laffam@hfs-gmaps.com, +33 1 42 64 44 50,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,MEKLA by SMATCH BURGER  Original Smash Burger,#SCRPD-NADIA,meklabysmatchburgeroriginalsmashburger@hfs-gmaps.com, +33 1 47 70 54 48,,,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Le Wok Saint Germain,#SCRPD-NADIA,lewoksaintgermain@hfs-gmaps.com, +33 1 44 41 03 49,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Les 3 Horloges,#SCRPD-NADIA,les3horloges@hfs-gmaps.com, +33 9 52 52 64 59,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Ltoile du Liban Jussieu 5e,#SCRPD-NADIA,ltoiledulibanjussieu5e@hfs-gmaps.com, +33 1 47 07 13 77,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,LEtoile Longchamp Trocadro,#SCRPD-NADIA,letoilelongchamptrocadro@hfs-gmaps.com, +33 1 47 04 48 36,,,,Non-marketing contact,30/01/2025 09:36,
1.77824E+11,Le Jumeyrah,#SCRPD-NADIA,lejumeyrah@hfs-gmaps.com, +33 1 43 14 08 69,,,,Non-marketing contact,30/01/2025 09:36,
1.77824E+11,Shabestan  Grenelle,#SCRPD-NADIA,shabestangrenelle@hfs-gmaps.com, +33 1 44 90 08 27,,,,Non-marketing contact,30/01/2025 09:36,
1.77859E+11,restaurant al assil,#SCRPD-NADIA,restaurantalassil@hfs-gmaps.com, +33 1 71 50 04 00,,,,Non-marketing contact,30/01/2025 09:36,
1.77825E+11,31 Street,#SCRPD-NADIA,31street@hfs-gmaps.com, +33 1 43 55 48 94,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Restaurant Massawa,#SCRPD-NADIA,restaurantmassawa@hfs-gmaps.com, +33 9 50 84 55 05,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Le Oulala  Restaurant Halal Paris,#SCRPD-NADIA,leoulalarestauranthalalparis@hfs-gmaps.com, +33 1 43 37 20 07,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Pp Santana,#SCRPD-NADIA,ppsantana@hfs-gmaps.com, +33 9 51 78 12 36,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Best Cook restaurant rapide Burger Pizza Saint Ouen,#SCRPD-NADIA,bestcookrestaurantrapideburgerpizzasaintouen@hfs-gmaps.com, +33 1 40 79 19 23,,,,Non-marketing contact,30/01/2025 09:36,
1.77825E+11,Restaurant halal,#SCRPD-NADIA,restauranthalal@hfs-gmaps.com, +57 322 9808435,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Croqnivert  Halal,#SCRPD-NADIA,croqniverthalal@hfs-gmaps.com, +33 1 47 34 72 97,,,,Non-marketing contact,30/01/2025 09:36,
1.77837E+11,CHICKENS KING,#SCRPD-NADIA,chickensking@hfs-gmaps.com, +33 9 86 15 66 84,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Nems  Sushi,#SCRPD-NADIA,nemssushi@hfs-gmaps.com, +33 1 45 83 29 51,,,,Non-marketing contact,30/01/2025 09:36,
1.77811E+11,The LOCKEX LARC EN CIEL,#SCRPD-NADIA,thelockexlarcenciel@hfs-gmaps.com, +33 9 85 16 32 23,,,,Non-marketing contact,30/01/2025 09:36,
1.77489E+11,Le Cleste  Restaurant Halal Paris,#SCRPD-NADIA,leclesterestauranthalalparis@hfs-gmaps.com, +33 6 71 44 02 74,,,,Non-marketing contact,30/01/2025 09:36,
1.77856E+11,LE MUST,#SCRPD-NADIA,lemust@hfs-gmaps.com, +33 9 83 29 14 64,,,,Non-marketing contact,30/01/2025 09:36,
1.77822E+11,New Chicken Express Paris 20me,#SCRPD-NADIA,newchickenexpressparis20me@hfs-gmaps.com, +33 9 83 54 06 06,,,,Non-marketing contact,30/01/2025 09:36,
1.77791E+11,Rodizio Paris,#SCRPD-NADIA,rodizioparis@hfs-gmaps.com, +33 9 84 34 76 91,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,El Nopalito,#SCRPD-NADIA,elnopalito@hfs-gmaps.com, +33 1 40 09 03 73,,,,Non-marketing contact,30/01/2025 09:36,
1.77864E+11,Chicken Street Paris Place Clichy Naan  Fried Chicken,#SCRPD-NADIA,chickenstreetparisplaceclichynaanfriedchicken@hfs-gmaps.com, +33 1 40 07 02 40,,,,Non-marketing contact,30/01/2025 09:36,
1.77826E+11,La Rose de Damas,#SCRPD-NADIA,larosededamas@hfs-gmaps.com, +33 9 80 44 12 00,,,,Non-marketing contact,30/01/2025 09:36,
1.77526E+11,Kbi,#SCRPD-NADIA,kbi@hfs-gmaps.com, +33 6 50 45 20 41,,,,Non-marketing contact,30/01/2025 09:36,
1.77491E+11,PB Poulet Brais Paris 18,#SCRPD-NADIA,pbpouletbraisparis18@hfs-gmaps.com, +33 1 46 06 46 46,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,Ch Cha Paris  Tha Street Food,#SCRPD-NADIA,chchaparisthastreetfood@hfs-gmaps.com, +33 1 45 30 17 67,,,,Non-marketing contact,30/01/2025 09:36,
1.7782E+11,Jungle Wok  Restaurant Thalandais Paris 12,#SCRPD-NADIA,junglewokrestaurantthalandaisparis12@hfs-gmaps.com, +33 1 89 33 62 26,,,,Non-marketing contact,30/01/2025 09:36,
1.77489E+11,Chicago Factory,#SCRPD-NADIA,chicagofactory@hfs-gmaps.com, +33 1 43 45 38 49,,,,Non-marketing contact,30/01/2025 09:36,
1.77834E+11,Down Town,#SCRPD-NADIA,downtown@hfs-gmaps.com, +33 9 52 33 80 37,,,,Non-marketing contact,30/01/2025 09:36,
1.77867E+11,La Ruche,#SCRPD-NADIA,laruche@hfs-gmaps.com, +33 9 81 69 96 90,,,,Non-marketing contact,30/01/2025 09:36,
2.7042E+11,CRISPY SOUL Paris 11,#SCRPD-NADIA,crispysoulparis11@hfs-gmaps.com, +33 1 84 60 50 90,Aymane Benani,25/02/2025 12:35,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Poulet B Paris 20,#SCRPD-NADIA,pouletbparis20@hfs-gmaps.com, +33 9 82 52 97 79,,,,Non-marketing contact,30/01/2025 09:36,
1.77832E+11,Secret Garden,#SCRPD-NADIA,secretgarden@hfs-gmaps.com, +33 1 43 42 46 02,,,,Non-marketing contact,30/01/2025 09:36,
1.77856E+11,Noura Marceau,#SCRPD-NADIA,achats@noura.com, +33 1 47 23 02 20,Aymane Benani,12/03/2025 16:33,,Non-marketing contact,30/01/2025 09:36,
